0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
../images/16793/上衣/57f7cd9af90a8310f062b103.jpg,#333333,0.9232466803815224,0.040807929680194505,0.019936412941836543,0.083333333333333329,6,0.015315669323752853,0,-100,-100,-100,-100,0.23670578500071099,0.23320241195812255,0.24032064699374875,0.23286627981467387,0.54050871508519938,0.53350176144125949,0.55193294868672349,0.53469681065929509,8.9835025817555962,9.8683159241837348,7.4920291720291736,9.87534587714444
../images/17397/上衣/57f7cd93f90a8310f062b0fa.jpg,#333366,0.7680101973539625,0.1511581908487539,0.031031603006461253,0.25,7,0.03726219857415337,1,-100,-100,-100,-100,0.31377612503740065,0.31052307699228332,0.3154935751618505,0.31032930990609076,0.60748003739114975,0.59979463234089736,0.62613934678609584,0.60013181155129625,8.0890146299483714,8.5738620641948025,5.9063963963963957,8.626738032650799
../images/17695/上衣/57f7cd85f90a8310f062b0df.jpg,#000000,0.6191719171917192,0.2464896489648965,0.10306030603060307,0.25,1,0.29814735513534224,4,7.0142711667000732,7.0142711667000732,0.063397165068854261,15.182226450688976,0.33267343338500294,0.32874593494313858,0.3362775455267733,0.32868485906561806,0.66114122370573047,0.66069136643486337,0.69525307698431238,0.66106908363604844,14.554311531841657,13.693440439955729,5.392192192192188,13.773571527393477
../images/17977/上衣/57f7cd84f90a8310f062b0dd.jpg,#3399cc,0.9642987083863925,0.010733127160269237,0.008186283427323995,0,0,0.07326417507460566,2,-100,-100,-100,-100,0.34070393489991446,0.33739960509735439,0.34505715643939583,0.33703926192951106,0.66606166873961958,0.6689279555411507,0.72237641814969245,0.66788476794670415,6.2254647160068846,6.2050013835085798,3.5952981552981562,6.2435493912562254
../images/17977/上衣/57f7cd86f90a8310f062b0e1.jpg,#9999cc,0.6677115987460815,0.18219944082013048,0.09429805981530119,0,0,0.014532190522576512,1,-100,-100,-100,-100,0.30710691461135914,0.30372440654856681,0.31077089993100276,0.30333496807498461,0.65521002647109661,0.65945708376844214,0.71920908430088315,0.65548974837126117,5.1129518072289128,5.0802348505810748,3.0034320034320037,5.2710639180962913
../images/18021/上衣/57f7cd89f90a8310f062b0e9.jpg,#996666,0.5415004748338081,0.42174738841405507,0.018803418803418803,0.0,4,0.053669345975393135,4,-100,-100,-100,-100,0.35368569614084572,0.35045361879235121,0.35705850562826119,0.35023177695564911,0.65599990155322152,0.65634015295343373,0.68540258057602599,0.65381985612173754,6.0462134251290882,6.3428334255672372,4.4235950235950217,6.420854662423908
../images/18079/上衣/57f7cd8cf90a8310f062b0f1.jpg,#333333,0.9373904576436222,0.04931840311587147,0.011002921129503409,0,0,0.02750561743017032,0,-100,-100,-100,-100,0.3559393079047195,0.35247361510950487,0.35939891867414381,0.35230926125777701,0.72276389738349922,0.71392642740849466,0.74198520658523637,0.71473209725423836,4.7977882960413085,5.5444538599889341,3.7237065637065641,5.6290640564471497
../images/19073/上衣/57f7cd6ef90a8310f062b0ce.jpg,#ffffff,0.7774189324837428,0.17103827521494347,0.04490900362239777,0,0,0.00954840259428297,1,-100,-100,-100,-100,0.32099606177661238,0.31706330280348333,0.3271192621836766,0.31887934066028956,0.72457816261814201,0.73012948375641562,0.82451339455526562,0.73322512033996257,3.3105378657487083,3.5510644369120103,2.1339811239811226,3.5338570489762038
../images/20431/上衣/57f7cd5cf90a8310f062b0bb.jpg,#333333,0.4456807717605788,0.3279982459986845,0.12513703135277351,0.14942528735632185,87,0.4831304968236763,9,-100,-100,-100,-100,0.0035116257691202423,0.0032247445175039215,0.0037410526448492967,0.0036331319525259877,0.3392819519846299,0.32429877963944498,0.37608353985957965,0.36006135450733673,30.122508605851973,31.778418130879917,21.609360789360807,31.399868566685125
../images/20619/上衣/57f7cd5ff90a8310f062b0c3.jpg,#ffcc33,0.8455160049303403,0.04676353042244052,0.03365330743659657,0.25,1,0.13504587327391296,3,-100,-100,-100,-100,0.24922906645021195,0.24488985158162843,0.2513824625600044,0.24480318102570917,0.62605501077935066,0.60457717873189021,0.61991008396891178,0.60882206848179476,5.300111876075734,6.4855769230769269,4.8275246675246644,6.335085777531825
../images/20865/上衣/57f7cd63f90a8310f062b0c4.jpg,#000000,0.7194572401361906,0.1420989385139195,0.06208692169036651,0.16860465116279069,43,0.18531109525061668,5,-100,-100,-100,-100,0.0030791704499334924,0.0029161231391733071,0.0032470628746047014,0.003034721367541814,0.37295073733667711,0.35923760886407147,0.39677351143221684,0.37063960870156365,13.74603700516351,13.909289395406752,9.5736979836979863,13.753463094908689
../images/21655/上衣/57f7cd4cf90a8310f062b09f.jpg,#333333,0.8176572712418301,0.14644607843137256,0.03349673202614379,0,0,0.029892379773014514,3,-100,-100,-100,-100,0.38697724768634406,0.38360084042276704,0.39086288239885408,0.38338878908421903,0.69941092469889377,0.69825357115411202,0.72965897991203443,0.69713025279565954,6.5380206540447512,6.8851428472606511,4.3058687258687236,6.9141273519645852
../images/21717/上衣/57f7cd4df90a8310f062b0a3.jpg,#cccccc,0.9362911435357991,0.031006107906345438,0.01001017984390906,0.0,5,0.015717665531472462,1,-100,-100,-100,-100,0.31081076337869307,0.30734111393130992,0.31422568123372502,0.307125424399119,0.61324401764747782,0.60872331440405458,0.62307596118112429,0.60803981280681108,6.0076419965576564,6.1366906474820135,4.3250364650364643,6.2270683453237421
../images/22369/上衣/57f7cd54f90a8310f062b0ac.jpg,#999999,0.9822324053259553,0.006354833131592599,0.0034584125886218224,0,0,0.04045846077361202,1,-100,-100,-100,-100,0.3169739266384447,0.31334779599186724,0.3203247901606332,0.31314943970166603,0.62509260343144546,0.61915171571159144,0.63082426419407378,0.61880024403617584,4.9128141135972472,5.4710414360819062,4.6264264264264252,5.4839253597122273
../images/22369/上衣/57f7cd55f90a8310f062b0b0.jpg,#333366,0.5065783703183931,0.3822471713007631,0.09608806245066222,0.25,1,0.6097728044891115,5,9.5018795133233667,9.5018795133233667,4.9400101762487356,12.038133853162901,0.31964052738801285,0.3158022899292397,0.32327099981025337,0.31562744799044107,0.61268089255340719,0.6023334251184973,0.62707818696021611,0.60280623037226988,9.7674010327022334,10.714383301051468,7.2009352209352251,10.677962437742114
../images/22371/上衣/57f7cd3cf90a8310f062b079.jpg,#cccccc,0.36489755615897307,0.2317946186126882,0.20686250308565787,0,0,0.04471549741586093,3,-100,-100,-100,-100,0.027215210352721442,0.027101416933972357,0.028530689505464283,0.026903110636444291,0.47634724712357351,0.47036879697418216,0.50584434167275494,0.48020505093888555,8.0621170395869211,8.4496705520199242,6.8510939510939499,8.6338198671831776
../images/22371/上衣/57f7cd3df90a8310f062b07b.jpg,#cccccc,0.9977018657733806,0.0008179799789662291,0.0007011256962567678,0,0,0.023188716579103836,2,-100,-100,-100,-100,0.26732356606472596,0.26344304027344145,0.27022725721676821,0.26319478368784222,0.58540660651894361,0.57835449979364262,0.58977548754081766,0.57895333588909481,4.874638554216868,5.6506424667957953,4.717155727155725,5.6157866975650217
../images/24582/上衣/57f7cd1ff90a8310f062b053.jpg,#ffffff,0.8672082037101049,0.0997234704459039,0.026270307639128933,0,0,0.0005326040017273643,0,-100,-100,-100,-100,0.43913004908742415,0.43598837009904579,0.44711553739803411,0.43609408826524826,0.76011203688766993,0.76279148485710779,0.83100974802984628,0.76084548554021558,2.3819320137693634,2.7353737202545658,1.6916645216645214,2.7567705451023796
../images/26630/上衣/57f7cd03f90a8310f062b036.jpg,#cccccc,0.9157814509598438,0.039394083742199784,0.03729814700138141,0,0,0.0679405646713832,3,-100,-100,-100,-100,0.3647000012312589,0.36097662453502832,0.36874090168491708,0.3609862654663949,0.64395872029868251,0.64034955862623366,0.65255331042989895,0.64065949953861046,6.1971084337349387,6.3336590343110153,4.6632861432861414,6.388558384061982
../images/27036/上衣/57f7ccfaf90a8310f062b025.jpg,#333333,0.8022286687848229,0.0579269696551089,0.047612469493944834,0.11160714285714286,56,0.27326371298300556,13,-100,-100,-100,-100,0.34057349828993877,0.33654135403844121,0.34386266067501592,0.33642213489714917,0.69647133237268277,0.68990179966920484,0.71689370537412045,0.69091359817432563,9.7885972461273703,11.129565578306586,6.9835692835692837,10.271236856668503
../images/27036/上衣/57f7ccfaf90a8310f062b026.jpg,#003333,0.6801453412924994,0.24266805086945237,0.07194393978717882,0.25,2,0.006850692529760939,0,-100,-100,-100,-100,0.0088523637024123039,0.0084924045206513643,0.0084370344788620173,0.0076552326867703321,0.47585642520537619,0.48219306913643578,0.52312886820952742,0.4560174465181977,9.0013855421686717,8.7949164706696212,5.6980952380952372,8.7859020475926926
../images/28490/上衣/57f7cce4f90a8310f062b004.jpg,#333333,0.5107687918984453,0.4522179432320639,0.03480245328769077,0,0,0.03434338026660956,1,-100,-100,-100,-100,0.0020287030436721065,0.001939170464539155,0.0021409645718526026,0.0018913449071266497,0.38069809409190974,0.36915287452553691,0.40076171801731331,0.35874485148537877,12.180959552495702,12.416431758439401,8.2199270699270688,13.28382246126176
../images/29476/上衣/57f7ccd8f90a8310f062aff4.jpg,#333333,0.846829358476613,0.10126640783878721,0.033277870216306155,0,0,0.022051468845217654,1,-100,-100,-100,-100,0.34408113087338299,0.34000037082918017,0.3472380463659101,0.33986982918394487,0.66860447830626313,0.66656861313570281,0.70611860633331802,0.66776577890328614,7.4386058519793492,8.0623357083563931,5.0016816816816814,7.7065491837299325
../images/30216/上衣/57f7cccef90a8310f062afe6.jpg,#333333,0.7279799464085055,0.1529518540928343,0.06405047973031378,0,0,0.06496047035682055,5,-100,-100,-100,-100,0.31285848257796373,0.30887136261214665,0.316112295067636,0.30861461616969965,0.60998328553995096,0.60564201833974141,0.62554603440788725,0.604779388306114,8.5664371772805534,9.0691321942446006,6.8805233805233819,9.3646842141671307
../images/30354/上衣/57f7cccdf90a8310f062afe5.jpg,#333333,0.49704538531830644,0.2883947608894304,0.10667072799268962,0.1125,20,0.12230122916571706,5,-100,-100,-100,-100,0.46229571584839479,0.45956836675974683,0.46668328230786399,0.45946531154219833,0.71991048311776018,0.71660283058097007,0.72355232282693271,0.71379425402632224,8.9387822719449233,9.4704275041505248,7.9575032175032137,9.7330693137797457
../images/31208/上衣/57f7ccc6f90a8310f062afd4.jpg,#333333,0.9724477052763034,0.013893225101467375,0.009600374648766782,0.0,1,0.010792718330544076,0,-100,-100,-100,-100,0.26282867892766065,0.25901427345405875,0.26548595136780478,0.2587680902886349,0.5852381961476949,0.57476009965396957,0.59366151957155755,0.57805357450296613,7.048201376936321,7.9670724958494628,6.1986357786357758,7.9199121472053076
../images/32560/上衣/57f7cc9bf90a8310f062af95.jpg,#000000,0.4743553547901374,0.2556465273856578,0.1486448334274421,0.1952054794520548,73,0.1407337612625876,4,-100,-100,-100,-100,0.35572609271916777,0.35202785500645806,0.35960261381072189,0.35198951031787418,0.66940795993105306,0.66182172326083755,0.6751254979111716,0.66198060816244642,11.626118760757322,12.952450539568344,11.439313599313607,13.005257332595457
../images/32766/上衣/57f7cc9ef90a8310f062af9b.jpg,#996666,0.8267250143659108,0.13309463820006187,0.016222428501967024,0.0,4,0.08538924605170783,2,-100,-100,-100,-100,0.32648114475050438,0.32327075609288092,0.33056465168974819,0.32289374118639547,0.63979625542473606,0.63637947293443187,0.66377481135855421,0.63583728748166757,6.7511015490533559,7.0542421831765347,4.9814929214929196,6.9823170309905906
../images/32766/上衣/57f7cc9ef90a8310f062af9c.jpg,#333366,0.580266843929538,0.2713071554057262,0.06742319927828688,0.25,12,0.0518258802555341,2,-100,-100,-100,-100,0.3597223225024514,0.35572232110861607,0.36312721307444606,0.35549570580812884,0.65145614210093339,0.6451743153828845,0.65851967410811285,0.64487872924897915,6.797306368330462,8.0501608328721623,6.3069412269412277,8.0868583978970676
../images/32766/上衣/57f7cc9ef90a8310f062af9d.jpg,#333333,0.734501756973667,0.1409483319595679,0.11205587610081992,0.0,5,0.01337362601590729,0,-100,-100,-100,-100,0.32299552292030176,0.31970795962543264,0.32698127009156608,0.31940222393372236,0.69076968750221646,0.69085410635018651,0.72451176200784451,0.68831626753877717,6.6880464716006918,7.9523208356391795,5.9573573573573597,8.120987825124514
../images/33878/上衣/57f7cc56f90a8310f062af0f.jpg,#ffffff,0.9125024117306579,0.06111325487169593,0.018184449160717733,0,0,0.003073288901208827,0,-100,-100,-100,-100,0.3795419882165742,0.37687830668904154,0.38865354855683054,0.37699278241449047,0.7391017365223993,0.74234510136071175,0.80069074686053532,0.74479140284980883,2.5938296041308098,2.857213267847261,1.9295667095667091,2.7816823464305478
../images/33878/上衣/57f7cc57f90a8310f062af13.jpg,#333333,0.9633208574345016,0.03307247363048656,0.001701258931609391,0,0,0.019709260710999012,0,10.0,9.60143218483576,0.0075658846241361934,31.201851796897497,0.52831243574309539,0.52485883786234722,0.53111870703209174,0.52471934157514077,0.79504698777565364,0.78957901610048786,0.8116993389828735,0.78856500404015517,4.8411703958691881,5.4811237548422804,3.2304590304590319,5.5055253873824013
../images/33878/上衣/57f7cc57f90a8310f062af14.jpg,#ffcc66,0.9386871175395375,0.018517046809186997,0.011841373281411428,0.14285714285714285,7,0.11592475025210752,1,-100,-100,-100,-100,0.27216162513960435,0.2685013342614303,0.27614964781843809,0.26848731233072448,0.67565079600600675,0.66337091757879918,0.70874786705631032,0.67506951592776099,4.3004991394148027,4.7554735058107358,3.4660489060489064,4.7847606530160469
../images/33936/上衣/57f7cc92f90a8310f062af7a.jpg,#999999,0.9509866872137323,0.04336286974016523,0.004195025897863961,0,0,0.018369862279620598,0,-100,-100,-100,-100,0.31519676436258931,0.31176863928000004,0.31882399787174559,0.31162058403035153,0.61780344485977612,0.61242957749929239,0.62580040178943419,0.61259092710664409,5.5924612736660926,5.7563900802434969,4.2607464607464598,5.9077805063641371
../images/33936/上衣/57f7cc93f90a8310f062af7b.jpg,#333366,0.4945781953415541,0.3860638089645723,0.06682325308279506,0.20833333333333334,12,0.09187673971850864,4,24.513035081133648,24.513035081133648,0.0258158363108601,3.0,0.26856753089626745,0.26418733543163492,0.27096668623946624,0.26413727984024643,0.57026465567161166,0.56477698474850446,0.59101672780286785,0.56379320880352257,10.266858864027537,11.779641671278354,8.1590990990990999,11.911377628666299
../images/34016/上衣/57f7cc92f90a8310f062af76.jpg,#ffffff,0.449090661708014,0.2963853235974421,0.1076239285228355,0.1875,28,0.3898670417933476,14,-100,-100,-100,-100,0.34116226938427424,0.33698162658344616,0.34456021863930492,0.33728284758817584,0.63968817627019381,0.63687317667390997,0.64707639209325007,0.63151992899817933,10.494320137693629,8.056948671831762,10.215383955383954,13.545837368566685
../images/34140/上衣/57f7cc90f90a8310f062af73.jpg,#333333,0.49365490665072087,0.16819480433193806,0.1307554315327885,0.19791666666666666,24,0.25078405064447923,5,-100,-100,-100,-100,0.01025771299483649,0.0095440159203605615,0.010143077339151986,0.0094474545351330552,0.43747175688514051,0.42045056412074799,0.4584976790654639,0.41869689320064724,10.92220309810671,11.984470116214718,9.1045002145002165,11.71401148312119
../images/34140/上衣/57f7cc90f90a8310f062af73.png,#000000,0.8427014816291276,0.06494585077403495,0.06012889509002724,0.18055555555555555,18,0.2630214715644043,3,-100,-100,-100,-100,0.22002339669718957,0.21690194756069311,0.22593324002435972,0.21716358926623613,0.69934256565233655,0.69317970859997569,0.74228468116198565,0.69956439878271759,8.7321600688468148,9.7579551743220794,7.4699013299013277,9.7779468732706167
../images/34216/上衣/57f7cc80f90a8310f062af58.jpg,#333333,0.7778835626219831,0.1950778311991241,0.02389679630599324,0,0,0.12757623022062414,9,-100,-100,-100,-100,0.0052692770621457982,0.0019810212386278071,0.0020205905758672793,0.0019780091169952947,0.63227854678522866,0.4456638653252521,0.43013280628765987,0.44766967520859752,8.0194664371772824,8.5311073256779135,6.1503861003860996,8.5106270752628674
../images/34642/上衣/57f7cc55f90a8310f062af0c.jpg,#000000,0.9842696629213483,0.01074743527112848,0.0021494870542256963,0,0,0.015041176901835243,0,-100,-100,-100,-100,0.3678000006943189,0.36432571094274224,0.37291923444864233,0.3642258147686469,0.74156315763979852,0.74064523243263702,0.77469626721688045,0.73939601739206207,5.55917383820998,6.0037354731599395,3.6190647790647805,6.0387036524626412
../images/34676/上衣/57f7cc86f90a8310f062af63.jpg,#333333,0.8223895094706168,0.08203011170471103,0.07090820786789703,0.15094339622641509,53,0.12246162067625341,2,-100,-100,-100,-100,0.016723063026016043,0.016632917887657528,0.018709610198541986,0.015596935735895568,0.5103737758191067,0.51056660657595698,0.55923566983725648,0.50105967738813217,15.816962134251293,15.823459982014386,9.0265594165594134,15.697577995296067
../images/34676/上衣/57f7cc87f90a8310f062af66.jpg,#333333,0.39995389580451823,0.3644920854464423,0.16182572614107885,0.17499999999999999,10,0.05662643656071031,4,-100,-100,-100,-100,0.25872362514664027,0.25458223720358769,0.26158663054486747,0.25434547118479295,0.58411222414419839,0.57297655537843983,0.59632278707197106,0.57446930793751105,9.6158950086058557,10.845773381294965,7.7979150579150556,10.712705796900941
../images/34690/上衣/57f7cc89f90a8310f062af69.jpg,#333333,0.9632294906913041,0.030224244393890154,0.003621338037977622,0,0,0.02500319288509097,1,-100,-100,-100,-100,0.33999439138407567,0.33674182148865933,0.34435255564444761,0.33644511955426482,0.69268133849992775,0.69179206153242145,0.73472213992407376,0.69192655348409771,6.1073063683304651,6.3923284449363562,3.7946718146718124,6.486484850581073
../images/34690/上衣/57f7cc89f90a8310f062af6b.jpg,#333333,0.8066019248356051,0.1340852676044071,0.043417671906980794,0.25,5,0.2305355645802258,6,-100,-100,-100,-100,0.31493182564595729,0.3110724545972664,0.31768680640559666,0.31072411389540333,0.61150474043700698,0.60668100980538919,0.6246005441758018,0.60622006663618611,11.727573149741826,12.479550013835087,11.096078936078943,12.774764803541784
../images/34798/上衣/57f7cc63f90a8310f062af23.jpg,#333333,0.8856945404284727,0.08334485141672426,0.0129002533978346,0.15217391304347827,23,0.0878594801364181,3,-100,-100,-100,-100,0.0053832519252075906,0.0020874223389499504,0.002104893567956631,0.0021010082240103013,0.63282191622025286,0.44677692819224835,0.42043277028631904,0.45140413108703864,6.1205163511187637,7.7025370088544518,6.4933590733590698,7.6859694936358594
../images/34926/上衣/57f7cc56f90a8310f062af0d.jpg,#ffffff,0.9097302078726227,0.08230871295886776,0.0017249004865103937,0.25,1,0.01000475363985098,0,-100,-100,-100,-100,0.36266865441542412,0.35871866218800547,0.37078790891461416,0.35820863603188696,0.74981352788478151,0.74631948519853508,0.79384325669327205,0.74652809570303935,2.7048020654044755,3.1685459324847813,2.2723552123552122,3.1407374100719427
../images/35080/上衣/57f7cc5ff90a8310f062af17.jpg,#333333,0.9060009086028167,0.03291620204022633,0.03142939743113204,0.083333333333333329,6,0.03239270014928226,2,-100,-100,-100,-100,0.29090888207983151,0.28659467072039452,0.29329326434358627,0.28634828538792878,0.60078557677927091,0.59520128248920789,0.61316063414173727,0.59515713011994487,7.9458950086058522,9.0496420171555076,6.9622136422136434,9.1206851826231308
../images/35358/上衣/57f7cc4af90a8310f062aef8.jpg,#333333,0.7297540077390824,0.09780956329463793,0.0881011608623549,0.25,14,0.15494624631239767,10,-100,-100,-100,-100,0.20604775209147388,0.20233302931848993,0.20950861073428645,0.20224562470489121,0.53017111508427051,0.52092476326024406,0.53861170510004686,0.52007766400474031,12.14296901893287,13.163522066961832,11.035624195624202,13.241379012174876
../images/35358/上衣/57f7cc4af90a8310f062aefb.jpg,#333333,0.9169806182197812,0.06363760156143616,0.009350460714447823,0.19642857142857142,14,0.12553203563929402,2,-100,-100,-100,-100,0.33361477685699775,0.33012833705565092,0.33787535617986064,0.32992930686907834,0.69854232982306319,0.69676929283369937,0.74206213642790164,0.69472328913111303,6.6732530120481917,7.3767034449363633,5.3642985842985853,7.486095738793578
../images/35362/上衣/57f7cc42f90a8310f062aee7.jpg,#000000,0.7748306501275622,0.2108735814198997,0.012184393419547813,0,0,0.0,0,-100,-100,-100,-100,0.31982632847285386,0.31616598646614025,0.32418091219551964,0.31621198225807634,0.76545430876605358,0.76010943803565367,0.79914178887748033,0.76016583387558134,4.9885197934595551,5.8713337022689558,4.1080308880308873,5.8109521997786402
../images/35458/上衣/57f7cc60f90a8310f062af1a.jpg,#333333,0.49631475688000426,0.4322604591972003,0.04135956307333369,0,0,0.00023205701972484668,0,-100,-100,-100,-100,0.005830386600495909,0.0022865084436683694,0.0023974419538126089,0.0023001419100893536,0.70566012598223704,0.50362187529314006,0.50329506035367322,0.50864509455165863,3.7603098106712567,4.4164274349750956,2.9590476190476216,4.3969113171001695
../images/35686/上衣/57f7cc60f90a8310f062af1b.jpg,#cc0033,0.8855593099768807,0.030321892228347858,0.027965498844033435,0.15625,24,0.15461888693080425,6,-100,-100,-100,-100,0.32738937006015217,0.32308262017800593,0.3308263037076421,0.32287046827464905,0.67099529833154525,0.66846715381941435,0.72311340172480798,0.66643821471243836,8.0446901893287528,8.7261863586054265,5.4848391248391302,8.8059110403984544
../images/35686/上衣/57f7cc64f90a8310f062af27.jpg,#ffffff,0.8647433839379902,0.12970692106590836,0.0038068155758381873,0,0,0.001204218204338626,0,-100,-100,-100,-100,0.36017863177877485,0.35787026783552733,0.37221701560910053,0.35690358393069654,0.72714745911140588,0.72647735501259625,0.81107548711655175,0.72414163879364057,2.3338511187607565,2.5524263281682349,1.472333762333762,2.6279399557277254
../images/35708/上衣/57f7cc60f90a8310f062af1d.jpg,#333333,0.9600422570221228,0.02734277902063137,0.010937111608252548,0,0,0.006825089589017669,0,-100,-100,-100,-100,0.46328609901247481,0.46130020266499128,0.47003666791446713,0.46117007387754916,0.73330040310228584,0.73490286798248683,0.78295939152241945,0.73506504797826133,5.8127882960413046,5.7613274764803517,3.0478850278850276,5.8377403846153832
../images/35708/上衣/57f7cc61f90a8310f062af1f.jpg,#ffffff,0.8887332399439664,0.05131078647188313,0.04202521512907745,0,0,0.009344905599935931,0,-100,-100,-100,-100,0.32699421577692639,0.32359862512695609,0.34312028977865522,0.3232407953690179,0.74813329525041561,0.74681065557369952,0.79505954145536384,0.74531955267450523,2.9264716006884672,3.4623426258992813,2.6073788073788067,3.4265529883785284
../images/35788/上衣/57f7cc6af90a8310f062af31.jpg,#333333,0.8803955358608239,0.0713523715739373,0.03368619727556212,0.063380281690140844,71,0.06563324199788595,1,-100,-100,-100,-100,0.28196655604468529,0.2783615060793263,0.28381501714069279,0.27838034590551802,0.71076446633222201,0.69845875974077709,0.73250099205652586,0.70232769831597486,7.8150645438898465,8.5874118013281713,6.0266280566280566,8.7183997993912605
../images/35820/上衣/57f7cc4af90a8310f062aefa.jpg,#ffffcc,0.45435462451270187,0.22961915777749217,0.1953476416912993,0,0,0.0008146683174419415,0,-100,-100,-100,-100,0.31811962678597355,0.31454049125690958,0.32247622226933692,0.3145096717880892,0.7233842802405317,0.72175880022783323,0.77996574702799959,0.72275401318643262,2.3805077452667813,2.6976428472606533,1.6405491205491203,2.7864986856668508
